"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
399200,4234800,"HNGMH",0,10000,7.94,73.76,"399200 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4234900,"HNGMH",0,10000,7.95,73.76,"399200 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235000,"HNGMH",3.28084,10000,7.77,73.75,"399200 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235100,"HNGMH",0,10000,7.95,73.77,"399200 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235200,"HNGMH",0,10000,7.96,73.77,"399200 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235300,"HNGMH",0,10000,7.96,73.78,"399200 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235400,"HNGMH",1.64042,10000,7.88,73.76,"399200 4235400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235500,"HNGMH",4.92126,10000,7.71,73.74,"399200 4235500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235600,"HNGMH",3.28084,10000,7.78,73.77,"399200 4235600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399200,4235700,"HNGMH",9.84252,10000,6.93,74.18,"399200 4235700",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234700,"HNGMH",0,10000,7.94,73.75,"399300 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234800,"HNGMH",1.64042,10000,7.86,73.74,"399300 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4234900,"HNGMH",3.28084,10000,7.76,73.74,"399300 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235000,"HNGMH",0,10000,7.95,73.76,"399300 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235100,"HNGMH",3.28084,10000,7.77,73.75,"399300 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235200,"HNGMH",3.28084,10000,7.77,73.75,"399300 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235300,"HNGMH",0,10000,7.96,73.77,"399300 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235400,"HNGMH",3.28084,10000,7.78,73.76,"399300 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235500,"HNGMH",3.28084,10000,7.78,73.76,"399300 4235500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235600,"HNGMH",4.92126,10000,7.71,73.73,"399300 4235600",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399300,4235700,"HNGMH",6.56168,10000,7.57,73.83,"399300 4235700",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234700,"HNGMH",0,10000,7.94,73.75,"399400 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234800,"HNGMH",0,10000,7.94,73.75,"399400 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4234900,"HNGMH",3.28084,10000,7.76,73.73,"399400 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235000,"HNGMH",3.28084,10000,7.76,73.74,"399400 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235100,"HNGMH",4.92126,10000,7.69,73.71,"399400 4235100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235200,"HNGMH",0,10000,7.95,73.76,"399400 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235300,"HNGMH",1.64042,10000,7.87,73.75,"399400 4235300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235400,"HNGMH",3.28084,10000,7.77,73.75,"399400 4235400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235500,"HNGMH",4.92126,10000,7.7,73.73,"399400 4235500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399400,4235600,"HNGMH",11.48294,10000,6.64,74.33,"399400 4235600",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234700,"HNGMH",0,10000,7.94,73.74,"399500 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234800,"HNGMH",1.64042,10000,7.86,73.73,"399500 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4234900,"HNGMH",1.64042,10000,7.86,73.73,"399500 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235000,"HNGMH",0,10000,7.95,73.75,"399500 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235100,"HNGMH",0,10000,7.95,73.76,"399500 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235200,"HNGMH",3.28084,10000,7.77,73.74,"399500 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235300,"HNGMH",4.92126,10000,7.69,73.71,"399500 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235400,"HNGMH",9.84252,10000,6.89,74.17,"399500 4235400",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235500,"HNGMH",6.56168,10000,7.56,73.81,"399500 4235500",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399500,4235600,"HNGMH",11.48294,10000,6.62,74.34,"399500 4235600",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234700,"HNGMH",0,10000,7.94,73.74,"399600 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234800,"HNGMH",1.64042,10000,7.86,73.72,"399600 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4234900,"HNGMH",0,10000,7.95,73.75,"399600 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235000,"HNGMH",1.64042,10000,7.86,73.73,"399600 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235100,"HNGMH",0,10000,7.95,73.75,"399600 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235200,"HNGMH",1.64042,10000,7.87,73.74,"399600 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235300,"HNGMH",4.92126,10000,7.69,73.71,"399600 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235400,"HNGMH",8.2021,10000,7.23,74.02,"399600 4235400",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235500,"HNGMH",13.12336,10000,6.09,74.51,"399600 4235500",4,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399600,4235600,"HNGMH",8.2021,10000,7.24,74.02,"399600 4235600",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4234700,"HNGMH",1.64042,10000,7.85,73.72,"399700 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4234800,"HNGMH",0,10000,7.94,73.74,"399700 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4234900,"HNGMH",1.64042,10000,7.86,73.72,"399700 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235000,"HNGMH",1.64042,10000,7.86,73.73,"399700 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235100,"HNGMH",3.28084,10000,7.76,73.73,"399700 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235200,"HNGMH",0,10000,7.95,73.75,"399700 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235300,"HNGMH",0,10000,7.96,73.76,"399700 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235400,"HNGMH",9.84252,10000,6.86,74.17,"399700 4235400",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399700,4235500,"HNGMH",4.92126,10000,7.69,73.71,"399700 4235500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4234700,"HNGMH",0,10000,7.94,73.73,"399800 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4234800,"HNGMH",1.64042,10000,7.85,73.71,"399800 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4234900,"HNGMH",1.64042,10000,7.86,73.72,"399800 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235000,"HNGMH",4.92126,10000,7.67,73.69,"399800 4235000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235100,"HNGMH",4.92126,10000,7.68,73.69,"399800 4235100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235200,"HNGMH",0,10000,7.95,73.75,"399800 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235300,"HNGMH",0,10000,7.96,73.75,"399800 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235400,"HNGMH",11.48294,10000,6.58,74.34,"399800 4235400",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399800,4235500,"HNGMH",13.12336,10000,6.07,74.52,"399800 4235500",4,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4234700,"HNGMH",1.64042,10000,7.85,73.71,"399900 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4234800,"HNGMH",1.64042,10000,7.85,73.71,"399900 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4234900,"HNGMH",3.28084,10000,7.75,73.71,"399900 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235000,"HNGMH",0,10000,7.95,73.74,"399900 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235100,"HNGMH",3.28084,10000,7.75,73.72,"399900 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235200,"HNGMH",4.92126,10000,7.68,73.69,"399900 4235200",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235300,"HNGMH",4.92126,10000,7.68,73.7,"399900 4235300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235400,"HNGMH",6.56168,10000,7.53,73.79,"399900 4235400",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
399900,4235500,"HNGMH",11.48294,10000,6.57,74.34,"399900 4235500",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4209000,"CB5MH_MD",1.64042,1000000,7.72,73.81,"400000 4209000",0.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
400000,4210000,"CB5MH_MD",3.28084,1000000,7.69,73.71,"400000 4210000",1,"Middle Grounds",3,3,"#1E90FF","Suitable"
400000,4211000,"CB5MH_MD",4.92126,1000000,7.67,73.65,"400000 4211000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
400000,4234700,"HNGMH",1.64042,10000,7.85,73.7,"400000 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4234800,"HNGMH",1.64042,10000,7.85,73.71,"400000 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4234900,"HNGMH",3.28084,10000,7.74,73.71,"400000 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4235000,"HNGMH",3.28084,10000,7.75,73.71,"400000 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4235100,"HNGMH",4.92126,10000,7.67,73.69,"400000 4235100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4235200,"HNGMH",1.64042,10000,7.86,73.72,"400000 4235200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4235300,"HNGMH",8.2021,10000,7.19,74,"400000 4235300",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400000,4235400,"HNGMH",0,10000,7.96,73.75,"400000 4235400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4234700,"HNGMH",0,10000,7.94,73.72,"400100 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4234800,"HNGMH",1.64042,10000,7.85,73.7,"400100 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4234900,"HNGMH",4.92126,10000,7.66,73.67,"400100 4234900",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4235000,"HNGMH",3.28084,10000,7.74,73.71,"400100 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4235100,"HNGMH",4.92126,10000,7.67,73.68,"400100 4235100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4235200,"HNGMH",3.28084,10000,7.75,73.71,"400100 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4235300,"HNGMH",1.64042,10000,7.86,73.72,"400100 4235300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400100,4235400,"HNGMH",13.12336,10000,6.02,74.52,"400100 4235400",4,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4234600,"HNGMH",0,10000,7.9,73.64,"400200 4234600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4234700,"HNGMH",3.28084,10000,7.73,73.69,"400200 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4234800,"HNGMH",4.92126,10000,7.65,73.67,"400200 4234800",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4234900,"HNGMH",4.92126,10000,7.66,73.67,"400200 4234900",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4235000,"HNGMH",0,10000,7.95,73.73,"400200 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4235100,"HNGMH",1.64042,10000,7.86,73.71,"400200 4235100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4235200,"HNGMH",0,10000,7.95,73.74,"400200 4235200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400200,4235300,"HNGMH",6.56168,10000,7.51,73.77,"400200 4235300",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4234600,"HNGMH",1.64042,10000,7.8,73.61,"400300 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4234700,"HNGMH",3.28084,10000,7.67,73.61,"400300 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4234800,"HNGMH",4.92126,10000,7.65,73.66,"400300 4234800",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4234900,"HNGMH",1.64042,10000,7.85,73.7,"400300 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4235000,"HNGMH",1.64042,10000,7.85,73.7,"400300 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4235100,"HNGMH",3.28084,10000,7.74,73.7,"400300 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4235200,"HNGMH",3.28084,10000,7.75,73.71,"400300 4235200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400300,4235300,"HNGMH",0,10000,7.95,73.74,"400300 4235300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4234500,"HNGMH",1.64042,10000,7.8,73.6,"400400 4234500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4234600,"HNGMH",3.28084,10000,7.67,73.61,"400400 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4234700,"HNGMH",3.28084,10000,7.67,73.61,"400400 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4234800,"HNGMH",3.28084,10000,7.67,73.61,"400400 4234800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4234900,"HNGMH",3.28084,10000,7.73,73.69,"400400 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4235000,"HNGMH",4.92126,10000,7.65,73.67,"400400 4235000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4235100,"HNGMH",0,10000,7.95,73.73,"400400 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400400,4235200,"HNGMH",4.92126,10000,7.66,73.67,"400400 4235200",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4234500,"HNGMH",0,10000,7.89,73.63,"400500 4234500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4234600,"HNGMH",0,10000,7.9,73.63,"400500 4234600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4234700,"HNGMH",3.28084,10000,7.67,73.6,"400500 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4234800,"HNGMH",0,10000,7.9,73.64,"400500 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4234900,"HNGMH",3.28084,10000,7.67,73.61,"400500 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4235000,"HNGMH",3.28084,10000,7.74,73.69,"400500 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4235100,"HNGMH",3.28084,10000,7.74,73.69,"400500 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400500,4235200,"HNGMH",6.56168,10000,7.49,73.76,"400500 4235200",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4234500,"HNGMH",1.64042,10000,7.79,73.59,"400600 4234500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4234600,"HNGMH",1.64042,10000,7.8,73.6,"400600 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4234700,"HNGMH",0,10000,7.9,73.63,"400600 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4234800,"HNGMH",3.28084,10000,7.67,73.6,"400600 4234800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4234900,"HNGMH",3.28084,10000,7.67,73.6,"400600 4234900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4235000,"HNGMH",1.64042,10000,7.81,73.61,"400600 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400600,4235100,"HNGMH",0,10000,7.95,73.72,"400600 4235100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234400,"HNGMH",0,10000,7.89,73.62,"400700 4234400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234500,"HNGMH",3.28084,10000,7.66,73.59,"400700 4234500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234600,"HNGMH",3.28084,10000,7.66,73.59,"400700 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234700,"HNGMH",3.28084,10000,7.66,73.59,"400700 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234800,"HNGMH",1.64042,10000,7.8,73.6,"400700 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4234900,"HNGMH",0,10000,7.9,73.63,"400700 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4235000,"HNGMH",1.64042,10000,7.81,73.6,"400700 4235000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400700,4235100,"HNGMH",3.28084,10000,7.67,73.6,"400700 4235100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234400,"HNGMH",0,10000,7.89,73.62,"400800 4234400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234500,"HNGMH",1.64042,10000,7.79,73.58,"400800 4234500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234600,"HNGMH",3.28084,10000,7.66,73.59,"400800 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234700,"HNGMH",3.28084,10000,7.66,73.59,"400800 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234800,"HNGMH",0,10000,7.9,73.63,"400800 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4234900,"HNGMH",0,10000,7.9,73.63,"400800 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4235000,"HNGMH",3.28084,10000,7.67,73.6,"400800 4235000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400800,4235100,"HNGMH",6.56168,10000,7.38,73.67,"400800 4235100",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234400,"HNGMH",1.64042,10000,7.79,73.58,"400900 4234400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234500,"HNGMH",3.28084,10000,7.65,73.58,"400900 4234500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234600,"HNGMH",0,10000,7.9,73.62,"400900 4234600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234700,"HNGMH",1.64042,10000,7.8,73.58,"400900 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234800,"HNGMH",3.28084,10000,7.66,73.59,"400900 4234800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4234900,"HNGMH",0,10000,7.9,73.63,"400900 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
400900,4235000,"HNGMH",4.92126,10000,7.56,73.56,"400900 4235000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4210000,"CB5MH_MD",3.28084,1000000,7.69,73.71,"401000 4210000",1,"Middle Grounds",3,3,"#1E90FF","Suitable"
401000,4234300,"HNGMH",1.64042,10000,7.79,73.57,"401000 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234400,"HNGMH",1.64042,10000,7.79,73.57,"401000 4234400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234500,"HNGMH",3.28084,10000,7.65,73.57,"401000 4234500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234600,"HNGMH",3.28084,10000,7.65,73.58,"401000 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234700,"HNGMH",1.64042,10000,7.8,73.58,"401000 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234800,"HNGMH",3.28084,10000,7.66,73.58,"401000 4234800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4234900,"HNGMH",4.92126,10000,7.55,73.55,"401000 4234900",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4235000,"HNGMH",4.92126,10000,7.56,73.56,"401000 4235000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401000,4358000,"CB2OH",8.2021,1000000,6,72.23,"401000 4358000",2.5,"Shad Battery Shoal",3,3,"#1E90FF","Suitable"
401100,4234300,"HNGMH",1.64042,10000,7.79,73.56,"401100 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4234400,"HNGMH",1.64042,10000,7.79,73.57,"401100 4234400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4234500,"HNGMH",0,10000,7.89,73.61,"401100 4234500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4234600,"HNGMH",1.64042,10000,7.79,73.57,"401100 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
