"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
401100,4234700,"HNGMH",0,10000,7.9,73.61,"401100 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4234800,"HNGMH",0,10000,7.9,73.62,"401100 4234800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4234900,"HNGMH",1.64042,10000,7.8,73.58,"401100 4234900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401100,4235000,"HNGMH",0,10000,7.91,73.62,"401100 4235000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234300,"HNGMH",0,10000,7.89,73.6,"401200 4234300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234400,"HNGMH",0,10000,7.89,73.6,"401200 4234400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234500,"HNGMH",1.64042,10000,7.79,73.56,"401200 4234500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234600,"HNGMH",1.64042,10000,7.79,73.57,"401200 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234700,"HNGMH",0,10000,7.9,73.61,"401200 4234700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234800,"HNGMH",1.64042,10000,7.8,73.57,"401200 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401200,4234900,"HNGMH",0,10000,7.9,73.61,"401200 4234900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234300,"HNGMH",1.64042,10000,7.78,73.55,"401300 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234400,"HNGMH",1.64042,10000,7.79,73.56,"401300 4234400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234500,"HNGMH",3.28084,10000,7.64,73.56,"401300 4234500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234600,"HNGMH",1.64042,10000,7.79,73.56,"401300 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234700,"HNGMH",1.64042,10000,7.79,73.56,"401300 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234800,"HNGMH",1.64042,10000,7.79,73.57,"401300 4234800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401300,4234900,"HNGMH",4.92126,10000,7.54,73.54,"401300 4234900",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234200,"HNGMH",0,10000,7.89,73.59,"401400 4234200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234300,"HNGMH",0,10000,7.89,73.59,"401400 4234300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234400,"HNGMH",0,10000,7.89,73.59,"401400 4234400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234500,"HNGMH",1.64042,10000,7.79,73.55,"401400 4234500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234600,"HNGMH",1.64042,10000,7.79,73.56,"401400 4234600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234700,"HNGMH",1.64042,10000,7.79,73.56,"401400 4234700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401400,4234800,"HNGMH",3.28084,10000,7.65,73.56,"401400 4234800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234200,"HNGMH",0,10000,7.89,73.58,"401500 4234200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234300,"HNGMH",0,10000,7.89,73.59,"401500 4234300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234400,"HNGMH",0,10000,7.89,73.59,"401500 4234400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234500,"HNGMH",0,10000,7.9,73.59,"401500 4234500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234600,"HNGMH",3.28084,10000,7.64,73.55,"401500 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401500,4234700,"HNGMH",3.28084,10000,7.64,73.55,"401500 4234700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234200,"HNGMH",1.64042,10000,7.78,73.54,"401600 4234200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234300,"HNGMH",1.64042,10000,7.78,73.54,"401600 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234400,"HNGMH",1.64042,10000,7.78,73.54,"401600 4234400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234500,"HNGMH",0,10000,7.9,73.59,"401600 4234500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234600,"HNGMH",3.28084,10000,7.64,73.55,"401600 4234600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401600,4234700,"HNGMH",6.56168,10000,7.33,73.62,"401600 4234700",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401700,4234200,"HNGMH",0,10000,7.89,73.58,"401700 4234200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401700,4234300,"HNGMH",0,10000,7.89,73.58,"401700 4234300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401700,4234400,"HNGMH",3.28084,10000,7.63,73.54,"401700 4234400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401700,4234500,"HNGMH",4.92126,10000,7.52,73.51,"401700 4234500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401700,4234600,"HNGMH",16.4042,10000,3.4,74.88,"401700 4234600",5,"Hooper Island Bar",2,2,"#FFFE00","Tolerable"
401800,4234100,"HNGMH",0,10000,7.89,73.57,"401800 4234100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401800,4234200,"HNGMH",0,10000,7.89,73.57,"401800 4234200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401800,4234300,"HNGMH",1.64042,10000,7.78,73.53,"401800 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401800,4234400,"HNGMH",3.28084,10000,7.63,73.53,"401800 4234400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401800,4234500,"HNGMH",18.04462,10000,2.73,74.54,"401800 4234500",5.5,"Hooper Island Bar",1,1,"#F9A100","Marginal"
401900,4233900,"HNGMH",0,10000,7.89,73.56,"401900 4233900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401900,4234000,"HNGMH",1.64042,10000,7.77,73.52,"401900 4234000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401900,4234100,"HNGMH",0,10000,7.89,73.57,"401900 4234100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401900,4234200,"HNGMH",0,10000,7.89,73.57,"401900 4234200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401900,4234300,"HNGMH",1.64042,10000,7.78,73.52,"401900 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
401900,4234400,"HNGMH",9.84252,10000,6.36,74.14,"401900 4234400",3,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4233800,"HNGMH",1.64042,10000,7.77,73.51,"402000 4233800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4233900,"HNGMH",1.64042,10000,7.77,73.51,"402000 4233900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4234000,"HNGMH",0,10000,7.89,73.56,"402000 4234000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4234100,"HNGMH",0,10000,7.89,73.56,"402000 4234100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4234200,"HNGMH",1.64042,10000,7.78,73.52,"402000 4234200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4234300,"HNGMH",1.64042,10000,7.78,73.52,"402000 4234300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402000,4234400,"HNGMH",19.68504,10000,2.57,74.54,"402000 4234400",6,"Hooper Island Bar",1,1,"#F9A100","Marginal"
402100,4233700,"HNGMH",1.64042,10000,7.77,73.5,"402100 4233700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4233800,"HNGMH",1.64042,10000,7.77,73.5,"402100 4233800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4233900,"HNGMH",1.64042,10000,7.77,73.5,"402100 4233900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4234000,"HNGMH",1.64042,10000,7.77,73.51,"402100 4234000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4234100,"HNGMH",3.28084,10000,7.62,73.51,"402100 4234100",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4234200,"HNGMH",13.12336,10000,5.41,74.6,"402100 4234200",4,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402100,4234300,"HNGMH",18.04462,10000,2.76,74.53,"402100 4234300",5.5,"Hooper Island Bar",1,1,"#F9A100","Marginal"
402200,4233500,"HNGMH",0,10000,7.88,73.54,"402200 4233500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402200,4233600,"HNGMH",0,10000,7.88,73.54,"402200 4233600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402200,4233700,"HNGMH",1.64042,10000,7.77,73.49,"402200 4233700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402200,4233800,"HNGMH",1.64042,10000,7.77,73.5,"402200 4233800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402200,4233900,"HNGMH",3.28084,10000,7.61,73.5,"402200 4233900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402200,4234000,"HNGMH",13.12336,10000,5.39,74.6,"402200 4234000",4,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402300,4233500,"HNGMH",4.92126,10000,7.47,73.45,"402300 4233500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402300,4233600,"HNGMH",1.64042,10000,7.76,73.49,"402300 4233600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
402300,4233700,"HNGMH",8.2021,10000,6.79,73.87,"402300 4233700",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
404000,4199000,"CB5MH_VA",4.92126,1000000,7.67,73.91,"404000 4199000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4200000,"CB5MH_MD",9.84252,1000000,7.5,73.88,"404000 4200000",3,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4201000,"CB5MH_MD",1.64042,1000000,7.69,73.97,"404000 4201000",0.5,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4202000,"CB5MH_MD",4.92126,1000000,7.64,73.87,"404000 4202000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4203000,"TANMH_MD",8.2021,1000000,7.67,73.86,"404000 4203000",2.5,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4204000,"TANMH_MD",1.64042,1000000,7.91,73.86,"404000 4204000",0.5,"Shell Leads",3,3,"#1E90FF","Suitable"
404000,4205000,"TANMH_MD",4.92126,1000000,7.81,73.83,"404000 4205000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4200000,"TANMH_MD",4.92126,1000000,7.74,73.9,"405000 4200000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4201000,"TANMH_MD",4.92126,1000000,7.75,73.9,"405000 4201000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4202000,"TANMH_MD",4.92126,1000000,7.76,73.9,"405000 4202000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4203000,"TANMH_MD",0,1000000,7.94,73.94,"405000 4203000",0,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4204000,"TANMH_MD",6.56168,1000000,7.75,73.84,"405000 4204000",2,"Shell Leads",3,3,"#1E90FF","Suitable"
405000,4205000,"TANMH_MD",8.2021,1000000,7.65,73.86,"405000 4205000",2.5,"Shell Leads",3,3,"#1E90FF","Suitable"
406000,4200000,"TANMH_VA",4.92126,1000000,7.74,73.9,"406000 4200000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
406000,4201000,"TANMH_MD",3.28084,1000000,7.84,73.9,"406000 4201000",1,"Shell Leads",3,3,"#1E90FF","Suitable"
406000,4202000,"TANMH_MD",1.64042,1000000,7.91,73.91,"406000 4202000",0.5,"Shell Leads",3,3,"#1E90FF","Suitable"
406000,4203000,"TANMH_MD",0,1000000,7.98,73.95,"406000 4203000",0,"Shell Leads",3,3,"#1E90FF","Suitable"
406000,4205000,"TANMH_MD",1.64042,1000000,7.98,73.85,"406000 4205000",0.5,"Shell Leads",3,3,"#1E90FF","Suitable"
407000,4201000,"TANMH_MD",4.92126,1000000,7.76,73.9,"407000 4201000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
407000,4202000,"TANMH_MD",4.92126,1000000,7.78,73.9,"407000 4202000",1.5,"Shell Leads",3,3,"#1E90FF","Suitable"
407000,4373000,"CB1TF",0,1000000,7.22,73.93,"407000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4371000,"CB1TF",1.64042,1000000,7.09,73.17,"408000 4371000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4372000,"CB1TF",0,1000000,7.43,73.37,"408000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4373000,"CB1TF",0,1000000,7.28,73.83,"408000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4374000,"CB1TF",0,1000000,7.12,74.23,"408000 4374000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4375000,"CB1TF",0,1000000,6.96,74.57,"408000 4375000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4376000,"CB1TF",0,1000000,6.84,74.8,"408000 4376000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
408000,4377000,"CB1TF",1.64042,1000000,6.78,74.93,"408000 4377000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
409000,4371000,"CB1TF",0,1000000,7.64,72.73,"409000 4371000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
409000,4372000,"CB1TF",0,1000000,7.51,73.2,"409000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
409000,4373000,"CB1TF",0,1000000,7.37,73.67,"409000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
409000,4377000,"CB1TF",1.64042,1000000,6.86,74.8,"409000 4377000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
410000,4212000,"TANMH_MD",0,1000000,8.12,74.22,"410000 4212000",0,"Solomons Lump",3,3,"#1E90FF","Suitable"
410000,4370000,"CB1TF",0,1000000,7.79,72.11,"410000 4370000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
410000,4371000,"CB1TF",0,1000000,7.71,72.55,"410000 4371000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
410000,4372000,"CB1TF",0,1000000,7.6,73.02,"410000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
410000,4377000,"CB1TF",0,1000000,7.06,74.58,"410000 4377000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
411000,4212000,"TANMH_MD",11.48294,1000000,6.33,74.25,"411000 4212000",3.5,"Solomons Lump",3,3,"#1E90FF","Suitable"
411000,4369000,"CB1TF",1.64042,1000000,7.06,72.13,"411000 4369000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
411000,4370000,"CB1TF",0,1000000,7.84,71.98,"411000 4370000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
411000,4371000,"CB1TF",0,1000000,7.77,72.4,"411000 4371000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
411000,4372000,"CB1TF",0,1000000,7.69,72.86,"411000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
411000,4373000,"CB1TF",0,1000000,7.6,73.3,"411000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4212000,"TANMH_MD",3.28084,1000000,7.76,73.73,"412000 4212000",1,"Solomons Lump",3,3,"#1E90FF","Suitable"
412000,4229000,"TANMH_MD",1.64042,1000000,7.73,73.08,"412000 4229000",0.5,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
412000,4369000,"CB1TF",0,1000000,7.91,71.58,"412000 4369000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4370000,"CB1TF",1.64042,1000000,7.12,72.35,"412000 4370000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4371000,"CB1TF",0,1000000,7.82,72.32,"412000 4371000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4372000,"CB1TF",0,1000000,7.77,72.74,"412000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4373000,"CB1TF",0,1000000,7.72,73.15,"412000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4374000,"CB1TF",0,1000000,7.67,73.5,"412000 4374000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4376000,"CB1TF",0,1000000,7.63,73.96,"412000 4376000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
412000,4377000,"CB1TF",0,1000000,7.65,74.07,"412000 4377000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
413000,4217000,"TANMH_MD",4.92126,1000000,7.35,73.57,"413000 4217000",1.5,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
413000,4218000,"TANMH_MD",0,1000000,8.03,74.52,"413000 4218000",0,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
413000,4219000,"TANMH_MD",1.64042,1000000,7.79,73.87,"413000 4219000",0.5,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
413000,4220000,"TANMH_MD",3.28084,1000000,7.43,73.43,"413000 4220000",1,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
413000,4223000,"TANMH_MD",1.64042,1000000,7.75,73.42,"413000 4223000",0.5,"Old Orchard",3,3,"#1E90FF","Suitable"
413000,4225000,"TANMH_MD",4.92126,1000000,7.1,73.09,"413000 4225000",1.5,"Old Orchard",3,3,"#1E90FF","Suitable"
413000,4227000,"TANMH_MD",1.64042,1000000,7.74,73.07,"413000 4227000",0.5,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
413000,4228000,"TANMH_MD",0,1000000,7.99,73.25,"413000 4228000",0,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
413000,4229000,"TANMH_MD",1.64042,1000000,7.74,73.04,"413000 4229000",0.5,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
413000,4371000,"CB1TF",1.64042,1000000,7.22,72.63,"413000 4371000",0.5,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
413000,4372000,"CB1TF",0,1000000,7.85,72.68,"413000 4372000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
413000,4373000,"CB1TF",0,1000000,7.84,73.04,"413000 4373000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
413000,4375000,"CB1TF",0,1000000,7.86,73.6,"413000 4375000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
413000,4376000,"CB1TF",0,1000000,7.91,73.76,"413000 4376000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
414000,4216000,"TANMH_MD",0,1000000,8.05,74.72,"414000 4216000",0,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
414000,4217000,"TANMH_MD",9.84252,1000000,6.03,74.1,"414000 4217000",3,"Sheepshead Ground",3,3,"#1E90FF","Suitable"
414000,4219000,"TANMH_MD",22.96588,1000000,3.91,74.89,"414000 4219000",7,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4220000,"TANMH_MD",16.4042,1000000,3.77,75.26,"414000 4220000",5,"Sheepshead Ground",2,2,"#FFFE00","Tolerable"
414000,4228000,"TANMH_MD",0,1000000,8,73.21,"414000 4228000",0,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
414000,4229000,"TANMH_MD",0,1000000,8,73.21,"414000 4229000",0,"Sharkfin Shoal",3,3,"#1E90FF","Suitable"
414000,4231000,"TANMH_MD",3.28084,1000000,7.39,73.04,"414000 4231000",1,"Clay Island Ground",3,3,"#1E90FF","Suitable"
414000,4374000,"CB1TF",0,1000000,8,73.26,"414000 4374000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
414000,4375000,"CB1TF",0,1000000,8.07,73.48,"414000 4375000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
414000,4376000,"CB1TF",0,1000000,8.2,73.67,"414000 4376000",0,"Susquehanna Flats",3,3,"#1E90FF","Suitable"
415000,4218000,"TANMH_MD",1.64042,1000000,7.79,74.05,"415000 4218000",0.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
415000,4219000,"TANMH_MD",3.28084,1000000,7.43,73.53,"415000 4219000",1,"Chain Shoal",3,3,"#1E90FF","Suitable"
415000,4220000,"TANMH_MD",4.92126,1000000,7.22,73.45,"415000 4220000",1.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
416000,4217000,"TANMH_MD",4.92126,1000000,7.33,73.64,"416000 4217000",1.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
416000,4218000,"TANMH_MD",1.64042,1000000,7.78,74.12,"416000 4218000",0.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
416000,4219000,"TANMH_MD",1.64042,1000000,7.76,74.04,"416000 4219000",0.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
417000,4217000,"TANMH_MD",3.28084,1000000,7.47,73.69,"417000 4217000",1,"Chain Shoal",3,3,"#1E90FF","Suitable"
417000,4218000,"TANMH_MD",4.92126,1000000,7.28,73.63,"417000 4218000",1.5,"Chain Shoal",3,3,"#1E90FF","Suitable"
418000,4201000,"TANMH_MD",22.96588,1000000,4.36,75.13,"418000 4201000",7,"James Island Ground",3,3,"#1E90FF","Suitable"
418000,4202000,"TANMH_MD",14.76378,1000000,5.57,74.78,"418000 4202000",4.5,"James Island Ground",3,3,"#1E90FF","Suitable"
418000,4211000,"TANMH_MD",16.4042,1000000,4.77,74.98,"418000 4211000",5,"Piney Island Bar",3,3,"#1E90FF","Suitable"
418000,4212000,"TANMH_MD",3.28084,1000000,7.76,73.83,"418000 4212000",1,"Piney Island Bar",3,3,"#1E90FF","Suitable"
419000,4200000,"TANMH_MD",8.2021,1000000,7.69,73.9,"419000 4200000",2.5,"James Island Ground",3,3,"#1E90FF","Suitable"
419000,4201000,"TANMH_MD",9.84252,1000000,7.36,74,"419000 4201000",3,"James Island Ground",3,3,"#1E90FF","Suitable"
419000,4202000,"TANMH_MD",6.56168,1000000,7.86,73.81,"419000 4202000",2,"James Island Ground",3,3,"#1E90FF","Suitable"
419000,4203000,"TANMH_MD",29.52756,1000000,4.21,75.29,"419000 4203000",9,"James Island Ground",3,3,"#1E90FF","Suitable"
419000,4211000,"TANMH_MD",3.28084,1000000,7.85,73.89,"419000 4211000",1,"Piney Island Bar",3,3,"#1E90FF","Suitable"
419000,4212000,"TANMH_MD",4.92126,1000000,7.6,73.82,"419000 4212000",1.5,"Piney Island Bar",3,3,"#1E90FF","Suitable"
419000,4213000,"TANMH_MD",3.28084,1000000,7.65,73.84,"419000 4213000",1,"Piney Island Bar",3,3,"#1E90FF","Suitable"
420000,4201000,"TANMH_MD",4.92126,1000000,7.95,73.81,"420000 4201000",1.5,"James Island Ground",3,3,"#1E90FF","Suitable"
420000,4202000,"TANMH_MD",1.64042,1000000,8.36,73.84,"420000 4202000",0.5,"James Island Ground",3,3,"#1E90FF","Suitable"
